absa_seat,absa_food,absa_staff,absa_ground_service,absa_entertainment,Verified,Type Of Traveller,Seat Type,review_length,Recommended
0.8898,0.9676,0.992,0.921,0.9708,False,Couple Leisure,Economy Class,428,1
0.9769,0.9904,0.9914,0.9616,0.9911,False,Couple Leisure,Economy Class,486,1
0.9446,0.9199,0.9567,0.7849,0.9078,False,Solo Leisure,Economy Class,614,1
0.9506,0.9138,0.9617,0.6078,0.9161,False,Couple Leisure,Economy Class,508,1
0.9428,0.9266,0.9445,0.8995,0.9351,False,Couple Leisure,Economy Class,382,1
0.8753,0.8526,0.9276,0.4769,0.8482,False,Business,Business Class,563,1
0.9917,0.9904,0.9925,0.98,0.9908,False,Solo Leisure,Economy Class,673,1
0.9158,0.8047,0.917,0.7814,0.8164,False,Couple Leisure,Economy Class,722,1
0.9335,0.8364,0.9036,0.7219,0.87,False,Family Leisure,Economy Class,767,1
-0.9812,-0.9821,-0.9871,-0.9793,-0.9775,False,Solo Leisure,Economy Class,690,0
-0.8937,-0.9306,-0.9222,-0.929,-0.9001,False,Couple Leisure,Economy Class,631,0
0.8558,0.7763,0.8428,0.2216,0.7919,False,Solo Leisure,Economy Class,591,1
0.6405,0.5173,0.8282,0.5647,0.5379,False,Solo Leisure,Economy Class,375,1
0.9828,0.9739,0.9791,0.9563,0.9768,False,Couple Leisure,Economy Class,714,1
0.9731,0.9788,0.9862,0.9645,0.9787,False,Solo Leisure,Economy Class,665,1
0.3413,-0.4302,-0.2697,-0.7116,-0.1227,False,Business,Economy Class,402,0
0.4486,0.4946,0.7045,0.4504,0.6205,False,Business,Economy Class,1157,1
0.9551,0.5052,0.9157,0.2591,0.3761,False,Unknown,Economy Class,352,1
0.9848,0.9796,0.9861,0.942,0.9768,False,Unknown,Economy Class,562,1
-0.5229,-0.9482,-0.9768,-0.9727,-0.9095,False,Unknown,Economy Class,380,0
0.8743,0.892,0.8236,0.6775,0.7705,False,Unknown,Economy Class,465,1
0.9181,0.9452,0.9954,0.4546,0.8579,False,Unknown,Economy Class,256,1
0.3084,-0.4502,0.5879,-0.8868,-0.2517,False,Unknown,Economy Class,434,1
0.9931,0.9803,0.9927,0.9328,0.9803,False,Unknown,Economy Class,410,1
-0.64,0.7241,0.9759,0.1489,0.7823,False,Unknown,Economy Class,309,1
0.995,0.9729,0.984,0.7752,0.9615,False,Unknown,Economy Class,309,1
0.9405,0.9124,0.9337,0.8618,0.7801,False,Unknown,Economy Class,756,1
0.9551,0.9425,0.9901,0.8054,0.9168,False,Unknown,Economy Class,336,1
0.9803,0.9756,0.9948,0.9335,0.9453,False,Unknown,Economy Class,210,1
0.8879,0.9135,0.9597,0.8491,0.9166,False,Unknown,Economy Class,880,1
0.7861,0.1496,0.3166,-0.1691,0.6537,False,Unknown,Economy Class,299,1
0.9801,0.9752,0.9899,0.8875,0.9725,False,Unknown,Economy Class,563,1
-0.3593,-0.8036,-0.8597,-0.8228,-0.7172,False,Unknown,Economy Class,749,0
0.9138,0.9256,0.8221,-0.4549,0.4687,False,Unknown,Economy Class,289,1
0.6862,0.4043,0.9033,0.0416,0.1749,False,Unknown,Economy Class,203,1
0.9043,0.5932,0.9594,-0.2918,0.6453,False,Unknown,Economy Class,586,1
0.9187,0.9387,0.9696,0.4248,0.8576,False,Unknown,Economy Class,386,1
-0.3775,-0.888,-0.9607,-0.861,-0.7825,False,Unknown,Economy Class,392,0
0.9301,0.8367,0.9927,0.3462,0.8222,False,Unknown,Economy Class,316,1
0.9513,0.9091,0.9812,0.7951,0.8558,False,Unknown,Economy Class,151,1
0.9794,0.9802,0.9805,0.9586,0.9781,False,Unknown,Economy Class,236,1
0.9619,0.9482,0.9964,0.7006,0.9314,False,Unknown,Economy Class,209,1
0.9961,0.991,0.9905,0.9307,0.9902,False,Unknown,Economy Class,322,1
0.936,0.2062,0.9644,0.0448,-0.7085,False,Unknown,Economy Class,407,1
0.8819,0.8031,0.9848,0.464,0.7636,False,Unknown,Economy Class,442,1
0.9892,0.9045,0.9215,0.3161,0.7935,False,Unknown,Economy Class,225,1
0.9854,0.9712,0.971,0.7863,0.9636,False,Unknown,Economy Class,324,1
0.979,0.9728,0.9653,0.6445,0.9556,False,Unknown,Economy Class,307,1
0.9071,0.7029,0.9886,-0.5613,0.6378,False,Unknown,Economy Class,359,1
0.9822,0.9665,0.9852,0.8751,0.972,False,Unknown,Economy Class,431,1
0.7363,0.9718,0.9038,-0.9384,0.9541,False,Unknown,Economy Class,167,1
0.865,0.9286,0.8449,-0.4399,0.9703,False,Unknown,Economy Class,400,1
-0.0447,-0.3955,-0.4575,-0.4351,-0.1098,False,Unknown,Economy Class,555,1
0.8155,0.2592,0.8853,0.0309,0.1888,False,Unknown,Economy Class,579,1
0.6473,0.201,0.9805,-0.1236,0.2571,False,Unknown,Economy Class,519,1
0.8927,0.6138,0.9569,0.2572,0.597,False,Unknown,Economy Class,630,1
0.9915,-0.2828,-0.8516,-0.0112,0.7592,False,Unknown,Economy Class,460,1
-0.4196,-0.864,-0.9164,-0.8799,-0.8204,False,Unknown,Economy Class,838,0
0.9927,0.9805,0.9916,0.9236,0.9802,False,Unknown,Economy Class,269,1
0.9821,0.2346,0.9857,-0.3846,0.2223,False,Unknown,Economy Class,284,1
0.9829,0.2331,0.7835,-0.0304,0.2657,False,Unknown,Economy Class,302,1
-0.8605,-0.8662,-0.8757,-0.865,-0.865,True,Solo Leisure,Business Class,2795,0
-0.7172,-0.6904,-0.7723,-0.8123,-0.7844,True,Business,Business Class,1514,0
-0.2734,-0.8637,-0.945,-0.8759,-0.7239,True,Solo Leisure,Economy Class,780,0
0.9935,0.9943,0.9958,0.9828,0.9942,True,Solo Leisure,Economy Class,471,1
0.5229,-0.9398,-0.3616,-0.1571,0.2022,True,Family Leisure,Economy Class,469,0
0.8872,0.8879,0.8979,0.7534,0.8758,True,Solo Leisure,Economy Class,1775,1
0.697,-0.8611,-0.905,-0.8967,-0.7499,True,Family Leisure,Business Class,344,0
0.9822,0.9902,0.985,0.9702,0.9801,True,Business,Premium Economy,824,1
-0.6676,-0.9143,-0.9767,-0.9023,-0.8062,True,Family Leisure,Economy Class,640,0
0.9924,0.9913,0.9941,0.9911,0.9922,True,Solo Leisure,Economy Class,427,1
-0.925,0.5952,-0.6991,-0.6506,-0.8952,True,Solo Leisure,Economy Class,616,0
-0.7428,-0.8919,-0.9179,-0.9063,-0.8672,True,Solo Leisure,Economy Class,794,0
0.7923,0.0601,0.1147,-0.3276,-0.9255,True,Solo Leisure,Business Class,396,1
-0.8092,-0.7724,-0.9025,-0.892,-0.8621,True,Solo Leisure,Economy Class,1563,0
0.9875,0.9847,0.9866,0.9727,0.9576,True,Business,Business Class,1757,1
-0.8743,-0.9187,-0.9171,-0.8987,-0.8685,False,Family Leisure,Economy Class,847,0
-0.3193,0.8142,0.652,0.3527,0.7965,True,Business,Economy Class,560,1
0.5235,-0.2983,-0.9208,-0.4566,0.1275,True,Solo Leisure,Economy Class,613,0
-0.5948,-0.8808,-0.9446,-0.9058,-0.8203,True,Business,Economy Class,581,0
-0.3938,0.3311,-0.15,-0.4844,-0.4445,True,Family Leisure,Economy Class,742,0
0.913,0.8918,0.8894,0.858,0.8884,True,Solo Leisure,Economy Class,1236,1
0.9051,0.6312,0.9182,0.3879,0.543,True,Solo Leisure,Economy Class,485,1
-0.9377,-0.9337,0.9386,-0.9189,-0.8696,True,Solo Leisure,Economy Class,174,1
0.9923,0.9897,0.9929,0.9499,0.9862,False,Couple Leisure,Economy Class,379,1
0.9905,0.9909,0.9936,0.9392,0.9874,True,Solo Leisure,Business Class,450,1
0.9908,0.9939,0.9952,0.9741,0.9945,True,Solo Leisure,Economy Class,855,1
0.3202,-0.9692,0.4429,-0.6384,-0.2055,True,Business,Economy Class,598,1
-0.9687,-0.9878,-0.9862,-0.9847,-0.9775,False,Couple Leisure,Economy Class,975,0
0.9863,0.9954,0.9887,0.9098,0.9859,True,Solo Leisure,Economy Class,256,1
-0.9187,-0.598,-0.77,-0.6057,-0.441,True,Couple Leisure,Business Class,330,1
0.7802,0.3251,-0.0936,-0.1282,0.4877,True,Solo Leisure,Business Class,1085,0
-0.8194,-0.9543,-0.9671,-0.9603,-0.9393,True,Business,Economy Class,542,0
0.969,0.9812,0.9675,0.9352,0.9572,True,Solo Leisure,Business Class,837,1
0.1198,0.8215,0.3901,0.3044,0.4262,True,Couple Leisure,Economy Class,219,1
-0.5074,-0.7809,-0.8807,-0.7133,-0.598,True,Couple Leisure,Economy Class,568,1
0.1516,-0.1613,-0.1583,-0.2971,-0.1086,True,Couple Leisure,Economy Class,1435,1
-0.9095,-0.9786,-0.9714,-0.935,-0.8924,True,Family Leisure,Economy Class,519,0
0.9832,0.9889,0.9942,0.9699,0.9841,False,Solo Leisure,Business Class,671,1
0.9856,0.986,0.9861,0.9756,0.9861,True,Solo Leisure,Economy Class,176,1
0.9896,0.9917,0.9912,0.9796,0.9888,True,Business,Business Class,1209,1
0.9955,0.9966,0.9962,0.9567,0.9954,True,Solo Leisure,Economy Class,464,1
-0.8179,-0.9094,-0.9431,-0.9482,-0.8564,True,Solo Leisure,Economy Class,822,0
0.7561,0.2047,0.8431,0.3533,0.4664,True,Solo Leisure,Business Class,155,1
0.7636,-0.5897,0.8641,-0.7987,-0.7861,True,Solo Leisure,Business Class,205,1
0.9945,0.9301,0.9855,0.9776,0.9914,True,Solo Leisure,Business Class,261,1
0.9918,0.9917,0.9927,0.9789,0.9937,True,Solo Leisure,Business Class,472,1
0.9877,0.9756,0.9849,-0.0526,0.9847,True,Family Leisure,Economy Class,286,1
0.9875,0.986,0.9945,0.968,0.9867,True,Solo Leisure,Economy Class,351,1
0.9888,0.9959,0.9946,0.9537,0.9898,False,Solo Leisure,Economy Class,337,1
0.9893,0.9867,0.9898,0.9725,0.9867,False,Couple Leisure,Economy Class,798,1
0.4038,-0.5378,-0.639,-0.7446,-0.401,True,Solo Leisure,Economy Class,708,0
-0.9248,-0.9564,-0.9769,-0.9552,-0.9372,True,Solo Leisure,Business Class,263,0
0.9921,0.9915,0.9905,0.9774,0.983,False,Couple Leisure,Economy Class,442,1
0.9655,0.9668,0.9643,0.9566,0.9691,True,Solo Leisure,Economy Class,791,1
0.1742,-0.3066,0.644,-0.5801,-0.2076,True,Solo Leisure,Business Class,625,0
0.9649,0.988,0.9908,0.6265,0.9286,True,Solo Leisure,Business Class,506,1
-0.5777,-0.6267,-0.6474,-0.6719,-0.4502,True,Business,Business Class,1368,1
0.8851,0.7059,0.622,0.4424,0.6901,True,Family Leisure,Economy Class,1046,1
0.7133,0.69,0.8641,0.1213,-0.6034,True,Solo Leisure,Economy Class,294,0
0.9924,0.994,0.9961,0.9839,0.9937,True,Solo Leisure,Economy Class,472,1
0.9919,0.9914,0.9924,0.9867,0.9912,True,Solo Leisure,Economy Class,580,1
-0.7169,-0.4355,-0.188,-0.7677,-0.5927,True,Couple Leisure,Economy Class,448,1
0.9512,0.9416,0.9536,0.9369,0.9498,True,Couple Leisure,Economy Class,1348,1
0.9172,0.9668,0.9306,0.8683,0.9088,True,Solo Leisure,Economy Class,916,1
0.3462,-0.9931,-0.9224,-0.8751,0.5688,False,Couple Leisure,Economy Class,258,1
0.9799,0.9819,0.9948,0.9624,0.9865,True,Solo Leisure,Economy Class,451,1
0.9794,0.9813,0.9924,0.9415,0.9761,True,Solo Leisure,Economy Class,453,1
0.9915,0.9856,0.9943,0.9731,0.9934,True,Couple Leisure,Business Class,572,1
-0.9934,-0.9903,-0.9897,-0.9832,-0.97,True,Business,Economy Class,305,0
0.9848,0.9904,0.9867,0.9608,0.9834,True,Solo Leisure,Business Class,652,1
0.9923,0.9913,0.9924,0.9831,0.9921,True,Family Leisure,Economy Class,1116,1
0.2196,0.4451,-0.9371,-0.729,-0.1853,True,Solo Leisure,Business Class,629,0
0.4933,0.2574,0.3045,0.2182,0.3012,True,Business,First Class,2514,1
0.9749,0.9958,0.9787,0.777,0.9769,True,Solo Leisure,Economy Class,152,1
0.0273,-0.6771,0.9315,-0.7595,-0.5643,True,Solo Leisure,Economy Class,419,1
-0.5296,-0.8925,-0.9835,-0.9167,-0.7788,True,Family Leisure,Economy Class,416,0
-0.539,-0.5686,-0.5135,-0.6038,-0.5632,True,Couple Leisure,Business Class,1619,0
-0.9623,-0.9652,-0.9674,-0.9789,-0.9624,True,Couple Leisure,Business Class,387,0
-0.2649,-0.6445,-0.7174,-0.8962,-0.5688,True,Business,Business Class,432,0
0.9892,0.99,0.9929,0.9052,0.988,True,Solo Leisure,Business Class,321,1
-0.7266,-0.9681,-0.7219,-0.8402,-0.8637,True,Business,Business Class,627,0
-0.8705,-0.9191,-0.4799,-0.9174,-0.9092,True,Family Leisure,Economy Class,592,0
-0.0086,-0.301,-0.4624,-0.3372,-0.1749,True,Solo Leisure,Economy Class,869,0
0.2206,-0.825,-0.4717,-0.9158,-0.0706,True,Family Leisure,Economy Class,318,0
0.1575,0.544,0.0335,0.0029,-0.0279,True,Solo Leisure,Economy Class,791,1
-0.9643,-0.4888,-0.2625,-0.9083,-0.4597,True,Family Leisure,Economy Class,728,1
0.9915,0.9896,0.9919,0.9799,0.9911,True,Solo Leisure,Business Class,599,1
0.9587,0.9827,0.9904,0.7434,0.9699,True,Couple Leisure,Economy Class,274,1
0.9965,0.9909,0.994,0.956,0.9916,True,Business,Economy Class,260,1
0.9934,0.9822,0.9972,0.962,0.9908,True,Business,Business Class,343,1
-0.791,-0.7125,-0.7302,-0.8097,-0.7172,True,Solo Leisure,Economy Class,1184,0
0.9487,0.8429,0.6738,0.2833,0.754,True,Family Leisure,Economy Class,297,0
-0.3808,-0.5969,-0.4971,-0.6495,-0.5034,True,Couple Leisure,Economy Class,849,1
0.8892,0.7681,0.9698,0.4763,0.7169,True,Solo Leisure,Business Class,174,1
0.9828,0.9941,0.9769,0.8906,0.9749,True,Solo Leisure,Business Class,211,1
-0.9783,-0.8736,-0.7172,-0.8789,-0.8093,True,Couple Leisure,Economy Class,370,0
0.9946,0.9973,0.9965,0.8706,0.9947,True,Couple Leisure,Business Class,169,1
0.9606,0.9475,0.9719,0.8734,0.9506,True,Family Leisure,Premium Economy,866,1
0.9692,0.9659,0.9782,0.9307,0.9651,True,Business,Economy Class,840,1
0.9844,0.9828,0.9875,0.8953,0.9805,False,Solo Leisure,Economy Class,1158,1
-0.7263,-0.9556,-0.9749,-0.9736,-0.905,False,Solo Leisure,Economy Class,306,0
-0.7736,-0.9232,-0.9334,-0.9317,-0.8807,False,Business,Economy Class,936,0
-0.8418,-0.9485,-0.9521,-0.9352,-0.9193,True,Business,Economy Class,264,0
0.9846,0.9865,0.9913,0.7391,0.9839,True,Couple Leisure,Economy Class,385,1
-0.8073,-0.8324,-0.9562,-0.8482,-0.768,False,Solo Leisure,Economy Class,369,0
-0.9204,-0.9656,-0.9711,-0.976,-0.9525,True,Solo Leisure,Economy Class,308,0
-0.9316,-0.9317,-0.9366,-0.9422,-0.9376,False,Couple Leisure,Economy Class,2443,0
-0.4342,-0.903,-0.9478,-0.9652,-0.8442,False,Couple Leisure,Economy Class,303,1
0.9575,0.897,0.9345,-0.8501,0.9172,False,Solo Leisure,Economy Class,482,1
-0.5611,-0.9119,-0.9591,-0.9706,-0.8228,True,Solo Leisure,Economy Class,242,0
-0.7839,-0.9039,-0.9205,-0.8938,-0.8515,True,Solo Leisure,Economy Class,1020,0
-0.8916,-0.9758,-0.9853,-0.9838,-0.9689,True,Solo Leisure,Economy Class,391,0
0.8189,0.4847,0.59,0.1267,0.3199,True,Solo Leisure,Economy Class,174,1
-0.5768,-0.8254,-0.9143,-0.8749,-0.7637,False,Solo Leisure,Economy Class,523,0
-0.6788,-0.9673,-0.981,-0.9736,-0.9276,True,Family Leisure,Economy Class,372,0
-0.3953,-0.5046,-0.4854,-0.654,-0.4005,True,Solo Leisure,Economy Class,530,0
-0.81,-0.9362,-0.9784,-0.949,-0.9073,True,Couple Leisure,Economy Class,671,0
-0.8377,-0.9643,-0.9868,-0.9729,-0.9002,True,Couple Leisure,Economy Class,483,0
-0.8211,-0.9855,-0.9952,-0.9776,-0.942,True,Family Leisure,Economy Class,190,0
-0.5207,-0.6887,-0.7936,-0.8109,-0.6772,True,Couple Leisure,Economy Class,924,0
0.969,0.932,0.6914,0.8637,0.9332,True,Family Leisure,Economy Class,662,1
-0.8628,-0.907,-0.9151,-0.9049,-0.8967,True,Solo Leisure,Economy Class,1481,0
-0.9566,-0.9823,-0.9867,-0.9852,-0.9769,True,Couple Leisure,Economy Class,227,0
-0.5221,-0.3198,-0.5277,-0.4846,-0.6149,True,Family Leisure,Business Class,1150,1
-0.8286,-0.8663,-0.8883,-0.8473,-0.78,True,Business,Business Class,579,0
-0.9429,-0.9587,-0.9638,-0.9577,-0.9537,False,Couple Leisure,Economy Class,740,0
-0.9541,-0.9394,-0.9874,-0.9685,-0.9546,False,Solo Leisure,Economy Class,312,0
-0.4007,-0.4766,-0.6287,-0.5938,-0.3856,False,Solo Leisure,Economy Class,1093,0
0.9496,0.7303,0.9776,0.6557,0.8929,False,Solo Leisure,Business Class,379,1
0.9869,0.9848,0.9881,0.9542,0.9663,False,Solo Leisure,Business Class,507,1
0.874,0.7035,0.9888,0.7936,0.8291,False,Solo Leisure,Economy Class,381,1
-0.5771,-0.8028,-0.7376,-0.7617,-0.7563,False,Unknown,Economy Class,1245,1
0.9899,0.978,0.991,0.5261,0.981,False,Unknown,Economy Class,199,1
0.9757,0.9587,0.9932,0.9596,0.9576,False,Unknown,Economy Class,454,1
0.9851,0.9732,0.9887,0.9311,0.9741,False,Unknown,Economy Class,581,1
0.995,0.9969,0.9964,0.9735,0.9951,False,Solo Leisure,Business Class,464,1
-0.4657,-0.9485,-0.9724,-0.9627,-0.8787,True,Couple Leisure,Economy Class,189,0
0.9855,0.9957,0.9952,0.949,0.9853,True,Couple Leisure,Business Class,371,1
0.992,0.9896,0.9903,0.982,0.9883,True,Couple Leisure,Economy Class,582,1
0.985,0.9671,0.9636,0.9039,0.9803,True,Couple Leisure,Economy Class,389,1
0.9947,0.9943,0.9933,0.9331,0.9904,True,Family Leisure,Economy Class,502,1
0.9972,0.9964,0.9967,0.9956,0.9959,True,Solo Leisure,Economy Class,182,1
0.9849,0.9778,0.983,0.9538,0.9791,True,Couple Leisure,Economy Class,511,1
0.9877,0.9572,0.994,0.9671,0.985,True,Couple Leisure,Economy Class,498,1
0.979,0.9645,0.9777,0.9234,0.9689,False,Solo Leisure,Economy Class,266,1
0.9947,0.9952,0.9964,0.9786,0.9949,True,Solo Leisure,Economy Class,486,1
0.9713,0.9405,0.9573,0.857,0.9479,True,Business,Economy Class,343,1
0.9897,0.9889,0.9911,0.9686,0.9902,True,Solo Leisure,Business Class,419,1
0.9879,0.9882,0.9945,0.9347,0.9867,True,Family Leisure,Economy Class,197,1
0.9941,0.9929,0.9949,0.9813,0.9913,True,Business,Economy Class,265,1
0.9901,0.9884,0.9918,0.9415,0.9892,True,Solo Leisure,Economy Class,329,1
0.9882,0.9901,0.9949,0.8196,0.9831,False,Couple Leisure,Premium Economy,222,1
-0.92,-0.916,-0.9043,-0.9191,-0.918,True,Business,Economy Class,846,0
0.9697,0.9726,0.9765,0.9517,0.971,True,Solo Leisure,Economy Class,987,1
-0.961,-0.972,-0.9758,-0.9737,-0.9657,True,Family Leisure,Economy Class,453,0
0.9902,0.988,0.9826,0.3961,0.9828,True,Solo Leisure,Economy Class,208,1
0.984,0.9791,0.9919,0.8511,0.9788,True,Solo Leisure,Economy Class,387,1
0.9938,0.994,0.9957,0.9898,0.9939,True,Family Leisure,Economy Class,612,1
0.9849,0.9853,0.9898,0.9765,0.9829,True,Solo Leisure,Economy Class,738,1
0.8298,0.6556,0.8756,0.3502,0.7177,False,Solo Leisure,Economy Class,805,1
-0.0656,-0.8765,-0.9128,-0.9472,-0.8096,True,Business,Economy Class,288,0
0.9919,0.9904,0.9947,0.978,0.9898,False,Solo Leisure,Economy Class,382,1
0.9706,0.9655,0.9813,0.6673,0.9684,True,Couple Leisure,Economy Class,908,1
-0.849,-0.8929,-0.9381,-0.9332,-0.786,True,Business,Economy Class,649,0
0.9856,0.9909,0.9935,0.9757,0.9902,True,Business,Economy Class,424,1
-0.9451,-0.965,-0.9682,-0.961,-0.9579,True,Business,Economy Class,537,0
-0.918,-0.9801,-0.9903,-0.9796,-0.9662,True,Business,Economy Class,297,0
0.9918,0.9907,0.9915,0.978,0.9908,False,Family Leisure,Economy Class,438,1
0.9848,0.9842,0.9886,0.9716,0.9838,True,Business,Economy Class,791,1
0.876,0.8849,0.9263,0.6708,0.8866,True,Solo Leisure,Economy Class,395,1
-0.9621,-0.9806,-0.9849,-0.9841,-0.981,True,Solo Leisure,Economy Class,315,0
-0.9224,-0.975,-0.9843,-0.985,-0.9668,True,Business,Economy Class,579,0
0.6012,0.419,0.5655,0.3335,0.4478,True,Business,Economy Class,1198,0
0.9839,0.9851,0.9905,0.9373,0.9847,True,Business,Economy Class,467,1
0.9926,0.9922,0.9936,0.9834,0.9912,True,Business,Economy Class,354,1
0.9912,0.9905,0.9892,0.9639,0.9896,True,Family Leisure,Economy Class,288,1
0.9201,0.81,0.8731,0.6046,0.8431,True,Family Leisure,Economy Class,718,1
0.9932,0.9931,0.9681,0.9536,0.9909,False,Solo Leisure,Economy Class,298,1
0.9804,0.9786,0.9854,0.9526,0.9737,False,Business,Economy Class,1045,1
-0.7995,-0.9228,-0.9207,-0.86,-0.8529,False,Couple Leisure,Economy Class,480,0
0.5373,-0.088,-0.5108,-0.335,0.4342,False,Unknown,Economy Class,872,0
0.9958,0.9937,0.9942,0.9737,0.9935,False,Unknown,Economy Class,608,1
-0.943,-0.9546,-0.9586,-0.9571,-0.9522,False,Unknown,Economy Class,1381,0
0.9764,0.9676,0.9895,0.7201,0.9712,False,Unknown,Economy Class,536,1
0.9749,0.9626,0.9767,0.8967,0.9512,False,Unknown,Economy Class,350,1
0.9562,0.8938,0.993,0.674,0.8967,False,Unknown,Economy Class,510,1
0.9624,0.9478,0.9711,0.8695,0.9558,False,Unknown,Economy Class,726,1
0.9359,0.8903,0.9405,0.7289,0.8358,False,Unknown,Economy Class,454,1
-0.2507,-0.7625,0.0085,-0.907,-0.7162,False,Unknown,Economy Class,374,0
0.9865,0.9901,0.995,0.9754,0.9894,False,Unknown,Economy Class,765,1
0.815,-0.3226,-0.9262,-0.6962,0.3243,False,Unknown,Economy Class,407,0
0.5961,0.9405,0.9822,0.8148,0.983,False,Unknown,Economy Class,219,1
0.9825,0.9719,0.9782,0.7132,0.9608,False,Unknown,Economy Class,281,0
0.918,0.6966,0.953,0.7703,0.7725,False,Unknown,Unknown,374,0
0.9916,0.9816,0.9904,0.9591,0.9787,False,Unknown,Unknown,266,0
0.9672,0.9072,0.9587,0.6569,0.9315,False,Unknown,Unknown,464,0
0.9437,0.5949,0.9728,-0.0289,0.9963,False,Unknown,Unknown,156,0
0.9575,0.9561,0.9919,0.8612,0.9574,False,Unknown,Unknown,542,0
0.986,0.8453,0.9074,0.8911,0.8244,False,Unknown,Unknown,655,0
0.9877,0.9752,0.981,0.9067,0.9748,False,Unknown,Unknown,971,0
0.9936,0.985,0.9864,0.9421,0.9873,False,Unknown,Unknown,612,0
0.9267,0.8863,0.96,0.9194,0.8984,False,Unknown,Unknown,748,0
0.966,0.9374,0.9914,0.9226,0.9249,False,Unknown,Unknown,446,0
0.9852,0.9776,0.9898,0.9383,0.9787,False,Unknown,Unknown,389,0
0.9391,0.8505,0.922,0.6094,0.8265,False,Unknown,Unknown,482,0
0.9606,0.8592,0.9304,0.7021,0.9123,False,Unknown,Unknown,357,0
0.9773,0.9781,0.9853,0.8825,0.9728,False,Unknown,Unknown,471,0
-0.1069,-0.5206,-0.6256,-0.581,-0.4477,False,Unknown,Unknown,621,0
0.7779,0.8185,0.9734,-0.1298,0.8297,False,Unknown,Unknown,221,0
0.2037,-0.0946,-0.1451,-0.1852,-0.0065,False,Unknown,Unknown,585,0
0.8404,0.8179,0.9646,0.2451,0.7161,False,Unknown,Unknown,206,0
-0.1239,-0.7363,-0.7794,-0.8071,-0.6044,False,Unknown,Unknown,382,0
0.9642,0.9219,0.957,0.9021,0.9195,False,Unknown,Unknown,596,0
0.9552,0.8954,0.9911,0.6381,0.8941,False,Unknown,Unknown,704,0
0.8571,-0.6616,-0.6001,-0.7157,-0.067,False,Unknown,Unknown,341,0
0.5034,-0.3673,-0.0504,-0.6037,-0.1846,False,Unknown,Unknown,821,0
0.9486,0.957,0.9667,0.9222,0.9773,False,Unknown,Unknown,259,0
0.9833,0.9897,0.9948,0.9538,0.9856,False,Unknown,Unknown,474,0
0.9951,0.9884,0.9917,0.9577,0.9863,False,Unknown,Unknown,524,0
0.8421,0.6399,0.8643,0.5339,0.6868,False,Unknown,Unknown,405,0
0.9544,0.8398,0.8405,0.0954,0.8455,False,Unknown,Unknown,326,0
0.965,0.973,0.9905,0.7683,0.9458,False,Unknown,Unknown,381,0
-0.7377,-0.774,-0.7781,-0.7898,-0.7471,True,Family Leisure,Economy Class,3194,0
0.9893,0.9895,0.9908,0.9661,0.9887,True,Solo Leisure,Economy Class,746,1
-0.6837,-0.9773,-0.9857,-0.9752,-0.9756,True,Solo Leisure,Economy Class,584,0
0.9758,0.9893,0.995,0.953,0.9863,True,Solo Leisure,Economy Class,473,1
0.9953,0.9955,0.9967,0.9786,0.994,True,Family Leisure,Economy Class,218,1
0.9948,0.9943,0.9952,0.9676,0.9942,True,Solo Leisure,Economy Class,532,1
0.9959,0.9835,0.9785,0.8453,0.9772,True,Business,Economy Class,288,1
-0.9318,-0.9511,-0.9708,-0.9514,-0.9539,False,Family Leisure,Economy Class,694,0
0.9903,0.9912,0.9935,0.9697,0.9897,False,Family Leisure,Economy Class,496,1
-0.9477,-0.9519,-0.9517,-0.949,-0.9483,True,Solo Leisure,Economy Class,2693,0
-0.9133,-0.9324,-0.9621,-0.941,-0.9347,True,Couple Leisure,Economy Class,621,0
-0.7114,-0.8553,-0.9782,-0.8668,-0.8346,True,Solo Leisure,Economy Class,695,0
0.9891,0.9911,0.9928,0.9663,0.9884,True,Couple Leisure,Economy Class,393,1
0.9735,0.9588,0.9917,0.8265,0.9623,True,Solo Leisure,Business Class,201,1
0.9663,0.9346,0.9461,0.6812,0.9367,False,Solo Leisure,Economy Class,319,1
-0.8226,-0.9253,-0.953,-0.9447,-0.8989,True,Solo Leisure,Economy Class,552,0
0.8341,0.733,0.8894,0.391,0.5548,False,Solo Leisure,Economy Class,277,1
0.9848,0.9845,0.9858,0.9752,0.9835,True,Solo Leisure,Economy Class,597,1
0.9828,0.9811,0.9834,0.9776,0.9811,True,Couple Leisure,Economy Class,1399,1
0.988,0.9862,0.9868,0.9832,0.9862,True,Solo Leisure,Business Class,1769,1
-0.8909,-0.9336,-0.9565,-0.9433,-0.9146,True,Family Leisure,Economy Class,707,0
0.994,0.993,0.995,0.9848,0.9937,False,Family Leisure,Economy Class,321,1
0.989,0.9875,0.9701,0.972,0.9689,True,Couple Leisure,Economy Class,330,1
-0.9824,-0.9683,-0.9787,-0.8773,-0.9482,True,Business,Economy Class,373,0
0.9836,0.9696,0.9928,0.9547,0.9792,True,Solo Leisure,Business Class,304,1
-0.9725,-0.9794,-0.9891,-0.9755,-0.9751,True,Solo Leisure,Economy Class,525,0
0.9918,0.991,0.9929,0.9828,0.9898,True,Family Leisure,Economy Class,742,1
0.9809,0.9684,0.979,0.8927,0.9733,True,Solo Leisure,Economy Class,817,1
0.9959,0.9972,0.9919,0.9516,0.9938,True,Couple Leisure,Economy Class,241,1
0.9898,0.9909,0.996,0.9553,0.9876,True,Solo Leisure,Business Class,510,1
